file_path,split,type,label_contents
labels/val/frame_00549.txt,val,label,1 0.248385 0.274390 0.039508 0.058958
labels/val/frame_00001_05122025_long.txt,val,label,2 0.155827 0.589370 0.101326 0.118404; 1 0.329157 0.918169 0.132510 0.161466; 8 0.622605 0.391777 0.132000 0.203009; 1 0.506000 0.333563 0.039454 0.054235
labels/val/frame_00207.txt,val,label,2 0.237419 0.530640 0.085227 0.095047; 2 0.164773 0.370561 0.050325 0.055027
labels/val/frame_00047_05152025.txt,val,label,1 0.549800 0.427263 0.047260 0.064954; 4 0.329855 0.334526 0.074218 0.096594; 8 0.562160 0.236311 0.065253 0.080228; 1 0.092938 0.829358 0.124188 0.151411
labels/val/frame_00832_05122025_long.txt,val,label,8 0.577025 0.226831 0.074951 0.096486
labels/val/frame_00258_05152025.txt,val,label,8 0.505383 0.268788 0.089417 0.106936; 1 0.560814 0.363181 0.039979 0.056474; 2 0.614698 0.351444 0.043593 0.063545; 1 0.653393 0.276247 0.024737 0.033355; 1 0.315233 0.423385 0.062408 0.081088
labels/val/frame_00330_05122025_long.txt,val,label,1 0.601471 0.449204 0.054115 0.081854
labels/val/frame_00053_i65_before_alford.txt,val,label,1 0.761340 0.335950 0.068820 0.080599; 8 0.621961 0.373023 0.150599 0.322447
labels/val/frame_00149_r1.txt,val,label,2 0.551056 0.241994 0.048019 0.061899; 8 0.410485 0.161408 0.069872 0.074948; 1 0.659493 0.324561 0.068101 0.080082; 2 0.326160 0.151493 0.025111 0.037945
labels/val/frame_00415.txt,val,label,8 0.623786 0.323005 0.264563 0.271306; 2 0.871359 0.861106 0.223301 0.277787; 2 0.452063 0.224818 0.078883 0.121442; 1 0.330097 0.352719 0.063107 0.093019
labels/val/frame_00305_05142025_long.txt,val,label,1 0.684649 0.300954 0.053543 0.083262; 1 0.773861 0.156512 0.040200 0.065610; 1 0.301412 0.267007 0.062575 0.077100; 1 0.683347 0.203884 0.050856 0.074650; 8 0.496086 0.108646 0.120264 0.142301
labels/val/frame_00854_05122025_long.txt,val,label,1 0.515455 0.659140 0.087991 0.128701; 1 0.734647 0.267144 0.025564 0.040313; 1 0.761364 0.279788 0.029720 0.050430
labels/val/frame_00687_05122025_long.txt,val,label,1 0.212627 0.503262 0.077013 0.086141; 1 0.696638 0.373352 0.038280 0.059111; 2 0.038661 0.571806 0.076884 0.132341; 2 0.763285 0.297697 0.029524 0.048378; 1 0.540639 0.284095 0.033300 0.047509; 2 0.350362 0.447326 0.074501 0.089393; 2 0.749152 0.245784 0.027765 0.043811
labels/val/frame_00092_05222025_pt1.txt,val,label,1 0.527770 0.344440 0.037040 0.046422; 1 0.477992 0.359134 0.039417 0.054867
labels/val/frame_00056_i10_mm11.txt,val,label,8 0.508327 0.282440 0.119835 0.115328
labels/val/frame_00884_05122025_long.txt,val,label,2 0.696871 0.303443 0.053407 0.098321; 1 0.542964 0.265330 0.031581 0.042168; 2 0.442630 0.549750 0.088222 0.113930; 2 0.774104 0.260779 0.029334 0.043342
labels/val/frame_00174_i10_mm11.txt,val,label,2 0.816873 0.277390 0.028226 0.038769; 2 0.581160 0.561677 0.100447 0.116806; 1 0.822563 0.338664 0.044659 0.059190; 8 0.593333 0.240689 0.086427 0.092631
labels/val/frame_00159.txt,val,label,8 0.434659 0.334960 0.192370 0.262682; 2 0.270698 0.287435 0.057630 0.098506; 8 0.246753 0.203618 0.086039 0.127885; 2 0.469562 0.247687 0.056006 0.057030
labels/val/frame_00204_05122025_long.txt,val,label,1 0.453367 0.743802 0.108229 0.166508; 8 0.658342 0.415999 0.125275 0.217732; 8 0.568639 0.395920 0.116158 0.187225; 8 0.520698 0.286151 0.103084 0.120192
labels/val/frame_00171.txt,val,label,1 0.852273 0.313033 0.058442 0.050025; 1 0.616071 0.236745 0.043831 0.032516
labels/val/frame_00370_05222025_pt1.txt,val,label,8 0.475856 0.350188 0.109526 0.127782; 1 0.259061 0.269364 0.024622 0.033791; 1 0.543019 0.349369 0.032468 0.046828
labels/val/frame_00157_r1.txt,val,label,8 0.753596 0.635782 0.379321 0.474439; 8 0.410257 0.159878 0.070652 0.076497
labels/val/frame_00617.txt,val,label,1 0.485242 0.491139 0.085484 0.112130; 1 0.281723 0.309680 0.046417 0.070882; 2 0.526627 0.441653 0.095654 0.118895; 1 0.452429 0.270765 0.050426 0.070173; 1 0.657450 0.391657 0.080562 0.087767; 1 0.435211 0.376217 0.051971 0.085697; 2 0.725580 0.331188 0.174746 0.199797; 2 0.382625 0.383351 0.074292 0.118417; 8 0.284143 0.155582 0.069486 0.087292
labels/val/frame_00165.txt,val,label,1 0.618912 0.363474 0.072240 0.095049
labels/val/frame_00149.txt,val,label,6 0.423295 0.347057 0.137175 0.238488; 1 0.581981 0.628749 0.113636 0.197012; 2 0.296266 0.177696 0.035714 0.055302
labels/val/frame_00112_05152025.txt,val,label,2 0.499945 0.309171 0.038039 0.053342; 8 0.383810 0.318314 0.115303 0.095646
labels/val/frame_00366_05122025_long.txt,val,label,2 0.671684 0.352754 0.050467 0.083208; 1 0.381147 0.390205 0.049348 0.063358; 1 0.531256 0.319153 0.040198 0.053697
labels/val/frame_00837_05142025_long.txt,val,label,1 0.067206 0.499558 0.105269 0.128066; 2 0.497267 0.123165 0.054091 0.073550; 2 0.735638 0.124716 0.047291 0.081118; 1 0.633580 0.066951 0.039609 0.061109; 5 0.182368 0.302403 0.147532 0.199833; 1 0.555372 0.121283 0.041976 0.063744
labels/val/frame_00879_05142025_long.txt,val,label,8 0.635120 0.232152 0.135237 0.222207; 1 0.677949 0.395985 0.059218 0.091549; 5 0.783057 0.124500 0.057619 0.108936
labels/val/frame_00797_yt1_r2.txt,val,label,1 0.962640 0.572243 0.074720 0.133733; 1 0.236078 0.264778 0.038477 0.059168; 1 0.356876 0.375283 0.056943 0.084066; 1 0.586544 0.337659 0.071066 0.088385; 2 0.406718 0.346048 0.071025 0.103472; 8 0.318480 0.166215 0.080006 0.097433; 1 0.352449 0.303792 0.045226 0.065867; 2 0.299512 0.309301 0.054334 0.086008; 4 0.933036 0.410999 0.133928 0.203924
labels/val/frame_01151_05142025_long.txt,val,label,2 0.283144 0.271309 0.080934 0.099702; 1 0.728241 0.147933 0.042800 0.065782; 1 0.504722 0.493623 0.087434 0.138051; 1 0.139033 0.242569 0.057007 0.058815; 2 0.422890 0.097278 0.032468 0.042145
labels/val/frame_00518_05122025_long.txt,val,label,8 0.584280 0.240870 0.080702 0.103837; 1 0.373378 0.432619 0.057752 0.069402
labels/val/frame_00556_05122025_long.txt,val,label,1 0.300909 0.447575 0.063402 0.077183; 1 0.510026 0.309448 0.035656 0.044380; 1 0.601522 0.245748 0.025236 0.034617; 2 0.533217 0.267180 0.034965 0.045387
labels/val/frame_00870_yt1_r2.txt,val,label,1 0.362676 0.394442 0.062900 0.100060; 8 0.724697 0.546810 0.479744 0.582121; 7 0.335682 0.268310 0.101418 0.172763; 2 0.360390 0.206211 0.042208 0.053573
labels/val/frame_00081_i65_before_alford.txt,val,label,1 0.887509 0.893242 0.203188 0.213516
labels/val/frame_00439.txt,val,label,8 0.253161 0.251093 0.103472 0.169851; 1 0.753866 0.421207 0.099858 0.122277; 1 0.447476 0.272711 0.052359 0.062195
labels/val/frame_00012_r1.txt,val,label,8 0.804383 0.847309 0.310065 0.302822; 1 0.962256 0.715410 0.075487 0.088974; 1 0.516640 0.489073 0.033279 0.039023; 1 0.396104 0.597559 0.040584 0.062438; 1 0.353490 0.427416 0.020292 0.031219; 2 0.604708 0.535121 0.056818 0.059316; 2 0.466721 0.604583 0.061688 0.082730
labels/val/frame_00115_05152025.txt,val,label,1 0.135537 0.828059 0.143677 0.178192; 1 0.596596 0.249263 0.024361 0.037101
labels/val/frame_00462_05122025_long.txt,val,label,1 0.580434 0.463060 0.052540 0.075749; 1 0.633838 0.355538 0.041190 0.056199; 8 0.694353 0.357544 0.101046 0.177818; 2 0.138713 0.585239 0.114741 0.135749
labels/val/frame_00311_05222025_pt1.txt,val,label,1 0.562778 0.899132 0.115741 0.196223; 2 0.866474 0.571689 0.097959 0.113963; 1 0.676440 0.521039 0.074292 0.100694; 2 0.474301 0.307094 0.039842 0.053192; 1 0.430601 0.317370 0.033279 0.048389
labels/val/frame_00413_05222025_pt1.txt,val,label,1 0.638357 0.730102 0.100823 0.146279; 1 0.671358 0.472141 0.059460 0.074892; 1 0.413149 0.278347 0.029221 0.042145
labels/val/frame_00216_05222025_pt1.txt,val,label,2 0.710284 0.901396 0.159522 0.197208; 1 0.780449 0.605099 0.090063 0.117023; 1 0.554660 0.417290 0.052305 0.071267; 2 0.375492 0.394791 0.049818 0.075549; 4 0.624188 0.387612 0.087662 0.117070
labels/val/frame_00037_i65_before_alford.txt,val,label,1 0.632062 0.419777 0.091640 0.118500
labels/val/frame_00062_05152025.txt,val,label,2 0.562350 0.354624 0.047119 0.064073; 1 0.442897 0.345904 0.041685 0.052412; 1 0.640406 0.321333 0.032530 0.049938
labels/val/frame_00163_05122025_long.txt,val,label,1 0.141980 0.871375 0.142057 0.181927; 1 0.470932 0.359458 0.042629 0.061405; 1 0.642024 0.356392 0.041445 0.058287; 8 0.553394 0.259382 0.093164 0.111587; 1 0.690100 0.286812 0.036392 0.051296; 1 0.582149 0.280604 0.035931 0.050835; 1 0.647047 0.231209 0.026269 0.037705
labels/val/frame_00571.txt,val,label,1 0.751494 0.389803 0.088832 0.089944; 8 0.182245 0.196985 0.066190 0.105646; 1 0.858842 0.224779 0.069286 0.063851
labels/val/frame_00766_05142025_long.txt,val,label,1 0.478086 0.514051 0.097533 0.151062; 8 0.718442 0.217098 0.111401 0.203772; 8 0.253864 0.161758 0.150986 0.140723
labels/val/frame_00629_yt1_r2.txt,val,label,1 0.195261 0.222126 0.034572 0.053240; 2 0.568566 0.328863 0.083689 0.099256; 8 0.295628 0.252635 0.107268 0.142138; 1 0.141943 0.177253 0.026279 0.041840; 2 0.259285 0.172830 0.035749 0.044647; 2 0.372327 0.206037 0.058916 0.069562; 2 0.334086 0.211550 0.032165 0.052734
labels/val/frame_00374_05222025_pt1.txt,val,label,8 0.540982 0.356046 0.133235 0.156761; 1 0.623213 0.484516 0.058726 0.075468; 1 0.233043 0.317309 0.030504 0.047825; 2 0.496753 0.636582 0.081169 0.124875
labels/val/frame_00950_05122025_long.txt,val,label,1 0.487930 0.507810 0.062236 0.079071; 2 0.298854 0.478807 0.083576 0.098608; 1 0.508659 0.308150 0.035240 0.047206; 2 0.664457 0.373358 0.047696 0.066511; 1 0.654720 0.328537 0.031469 0.040344
labels/val/frame_01003_05142025_long.txt,val,label,1 0.714846 0.161008 0.040871 0.060734; 1 0.787861 0.129847 0.037222 0.055119; 8 0.453328 0.066839 0.104708 0.112388
labels/val/frame_00156_i10_mm11.txt,val,label,1 0.698626 0.417954 0.056797 0.066767; 2 0.432081 0.362284 0.052474 0.050979; 8 0.786928 0.360269 0.111481 0.168926; 1 0.247935 0.450917 0.094099 0.093492
labels/val/frame_01480_05142025_long.txt,val,label,1 0.557276 0.406997 0.069949 0.103864; 4 0.088746 0.377103 0.177492 0.276261; 1 0.689348 0.030119 0.036656 0.060238; 5 0.630682 0.049669 0.060065 0.096778
labels/val/frame_00118_05142025_long.txt,val,label,1 0.464021 0.528906 0.107515 0.155809; 8 0.173707 0.313697 0.267516 0.290537; 2 0.698713 0.179083 0.053645 0.079359; 1 0.026024 0.537562 0.052048 0.166310; 1 0.737368 0.236425 0.046320 0.069734; 1 0.395687 0.241248 0.066150 0.091606
labels/val/frame_00063_r1.txt,val,label,1 0.697888 0.866326 0.100187 0.137932; 8 0.308080 0.491392 0.080446 0.131073; 1 0.453536 0.596870 0.051514 0.075707; 1 0.247168 0.459734 0.020274 0.033417; 2 0.538555 0.491415 0.038149 0.053072
labels/val/frame_00300_05122025_long.txt,val,label,1 0.135977 0.592897 0.094794 0.115973; 2 0.623080 0.357158 0.048157 0.075195; 1 0.613715 0.237597 0.026712 0.032058; 1 0.658835 0.204043 0.021595 0.031922; 2 0.699447 0.298813 0.057060 0.107853; 8 0.698972 0.297174 0.057421 0.110435; 5 0.756088 0.288493 0.049513 0.103022
labels/val/frame_01260_05142025_long.txt,val,label,1 0.436459 0.211659 0.054031 0.068185; 1 0.335928 0.730470 0.128651 0.180617; 1 0.237826 0.303600 0.063990 0.085814; 8 0.718003 0.134891 0.088414 0.156220; 4 0.593750 0.424294 0.151786 0.252872
labels/val/frame_00001.txt,val,label,1 0.390016 0.715732 0.103084 0.125062; 2 0.238636 0.469985 0.071429 0.083791; 1 0.734578 0.279891 0.048701 0.043772; 1 0.118912 0.338670 0.051136 0.053777
labels/val/frame_01384_05142025_long.txt,val,label,1 0.160309 0.356085 0.082202 0.107917; 1 0.384161 0.196260 0.056106 0.073184; 1 0.503823 0.154180 0.054833 0.075158; 2 0.635552 0.044986 0.035714 0.046828
labels/val/frame_01232_05142025_long.txt,val,label,1 0.654819 0.329085 0.060391 0.091179; 1 0.770734 0.158464 0.041056 0.064435
labels/val/frame_00028_r1.txt,val,label,2 0.324675 0.537463 0.037338 0.063999; 1 0.711851 0.567901 0.051948 0.059316; 1 0.586039 0.535121 0.043831 0.049950; 1 0.434253 0.465659 0.025974 0.032780
labels/val/frame_00352_05122025_long.txt,val,label,2 0.382125 0.624825 0.105808 0.135290; 1 0.527569 0.634805 0.083086 0.126456; 1 0.689128 0.392716 0.039032 0.055993; 1 0.033884 0.683431 0.067613 0.147066; 2 0.737928 0.315300 0.038356 0.063138; 1 0.285920 0.943873 0.128352 0.112253; 2 0.658217 0.367200 0.040210 0.060516
labels/val/frame_00160_i65_before_alford.txt,val,label,1 0.720537 0.880993 0.116476 0.113095; 2 0.884342 0.462717 0.068818 0.071018; 1 0.902556 0.712886 0.087402 0.091547; 1 0.700960 0.539486 0.064470 0.068672; 1 0.592639 0.809918 0.103544 0.106653; 1 0.658709 0.709696 0.090393 0.088718; 1 0.659256 0.710097 0.091457 0.090078; 1 0.906974 0.608344 0.074720 0.085928
labels/val/frame_00635_05122025_long.txt,val,label,2 0.507323 0.479392 0.070566 0.095427; 1 0.547640 0.280628 0.034091 0.052111
labels/val/frame_00562_05122025_long.txt,val,label,1 0.299353 0.817749 0.132200 0.180319; 1 0.347194 0.411103 0.060816 0.080649; 1 0.118326 0.529390 0.084791 0.087855; 1 0.507343 0.337690 0.039365 0.052152; 1 0.762651 0.286785 0.027054 0.043449; 1 0.691066 0.327503 0.038487 0.060082; 8 0.596624 0.227903 0.073872 0.101648
labels/val/frame_00978_yt1_r2.txt,val,label,2 0.650087 0.533809 0.140876 0.171898; 1 0.628597 0.637382 0.121744 0.175214; 1 0.393323 0.240271 0.042721 0.056047; 1 0.323362 0.351103 0.053827 0.084005; 1 0.542414 0.324340 0.062921 0.076675; 2 0.462425 0.460345 0.092888 0.147471; 4 0.615714 0.281930 0.132047 0.171798; 1 0.511350 0.431803 0.068777 0.099892; 8 0.265879 0.148144 0.061066 0.079331
labels/val/frame_00014.txt,val,label,1 0.136769 0.319911 0.039773 0.046273; 8 0.148945 0.474988 0.132305 0.231364
labels/val/frame_00836_05122025_long.txt,val,label,1 0.095215 0.583499 0.090804 0.103466; 2 0.572790 0.474780 0.061478 0.084590; 2 0.668023 0.307372 0.037197 0.056810
labels/val/frame_00253_05142025_long.txt,val,label,2 0.486885 0.135123 0.048412 0.059170; 1 0.448422 0.102082 0.032767 0.053678
labels/val/frame_00252_05222025_pt1.txt,val,label,2 0.755886 0.587138 0.096340 0.121467; 1 0.478991 0.332070 0.036339 0.046727; 8 0.696599 0.453474 0.223164 0.208777
labels/val/frame_00136_r1.txt,val,label,1 0.418557 0.300161 0.045261 0.059146; 1 0.678470 0.584687 0.103686 0.150576; 1 0.680251 0.309639 0.052022 0.059820; 1 0.396916 0.177666 0.032468 0.040584; 2 0.265828 0.213568 0.031656 0.046828
labels/val/frame_00036_r1.txt,val,label,1 0.778409 0.857455 0.099026 0.148289; 1 0.520698 0.503902 0.036526 0.040584; 1 0.443588 0.465659 0.023539 0.032780; 1 0.461851 0.456294 0.025974 0.035902; 1 0.402192 0.436782 0.020292 0.028097
labels/val/frame_00266_05122025_long.txt,val,label,2 0.512719 0.649984 0.100850 0.140770; 8 0.711379 0.347780 0.092272 0.170920; 1 0.656133 0.204924 0.022253 0.029298
labels/val/frame_00937_05142025_long.txt,val,label,1 0.484882 0.709849 0.121087 0.179970; 1 0.276409 0.338371 0.074380 0.091309; 1 0.816324 0.120119 0.035574 0.056171; 1 0.338880 0.144886 0.036526 0.049950
labels/val/frame_00701_05122025_long.txt,val,label,1 0.392664 0.413560 0.054031 0.076846; 2 0.699781 0.341441 0.038666 0.063211; 2 0.703029 0.270530 0.030963 0.046725; 8 0.580835 0.243348 0.082692 0.103529; 1 0.648211 0.226351 0.024484 0.035379; 8 0.751626 0.247094 0.053758 0.103377; 1 0.356095 0.376572 0.049361 0.057784
labels/val/frame_01306_05142025_long.txt,val,label,1 0.428035 0.216321 0.055079 0.069126; 1 0.681487 0.212542 0.049568 0.074222; 1 0.574675 0.113668 0.037338 0.046828
labels/val/frame_00558.txt,val,label,1 0.821953 0.810309 0.192742 0.259888
labels/val/frame_00107_05152025.txt,val,label,1 0.515674 0.467663 0.052522 0.071751; 1 0.501700 0.285292 0.032008 0.043032; 4 0.584858 0.240801 0.032502 0.040248
labels/val/frame_00119_05122025_long.txt,val,label,2 0.444870 0.626001 0.098730 0.130527; 2 0.667976 0.424384 0.057816 0.090601; 1 0.715159 0.302753 0.030873 0.046759
labels/val/frame_00752_05142025_long.txt,val,label,1 0.670273 0.371279 0.058008 0.086762; 1 0.133788 0.452486 0.092385 0.122876; 1 0.694528 0.189285 0.054408 0.085819; 1 0.775487 0.088203 0.034370 0.052263
labels/val/frame_01079_05142025_long.txt,val,label,2 0.185209 0.338480 0.093523 0.111951; 1 0.510907 0.675147 0.104659 0.155965; 1 0.409546 0.228525 0.056125 0.075967; 4 0.403815 0.162837 0.096591 0.151411; 1 0.725244 0.221372 0.047890 0.099900; 2 0.573458 0.105082 0.043019 0.057755; 2 0.590097 0.020152 0.032468 0.040303; 4 0.643263 0.048108 0.041396 0.074925
labels/val/frame_00430_05122025_long.txt,val,label,1 0.629495 0.355772 0.043437 0.063058; 1 0.710307 0.268211 0.027061 0.040574
labels/val/frame_00767_05122025_long.txt,val,label,1 0.480100 0.602360 0.088534 0.129664; 1 0.728625 0.282331 0.027720 0.042252; 1 0.460385 0.323772 0.039665 0.053289; 2 0.561489 0.259333 0.034408 0.045000
labels/val/frame_00047_r1.txt,val,label,1 0.846646 0.600767 0.064895 0.065342; 1 0.978511 0.738883 0.042717 0.098598; 1 0.410283 0.454840 0.022849 0.031879; 1 0.425854 0.449805 0.031175 0.035153
labels/val/frame_00133_05222025_pt1.txt,val,label,1 0.466143 0.324280 0.032089 0.043236
labels/val/frame_00729_05122025_long.txt,val,label,1 0.518858 0.467287 0.056567 0.077112; 1 0.668535 0.306838 0.033923 0.051969; 2 0.402649 0.351331 0.058033 0.069798; 3 0.742828 0.293048 0.057334 0.104598; 1 0.721154 0.348709 0.027972 0.050430
labels/val/frame_00162_05142025_long.txt,val,label,1 0.610680 0.295865 0.058367 0.082352; 1 0.744674 0.210789 0.047598 0.068707
labels/val/frame_01733_05142025_long.txt,val,label,1 0.437909 0.583769 0.100238 0.143609; 1 0.446080 0.202628 0.052488 0.075296; 1 0.391556 0.202537 0.051444 0.062058; 1 0.164852 0.413905 0.092125 0.127220
labels/val/frame_00116_i10_mm11.txt,val,label,1 0.753972 0.360328 0.047196 0.054381; 5 0.507053 0.653823 0.152608 0.213098; 2 0.331421 0.388290 0.068631 0.066848; 2 0.786942 0.277163 0.036405 0.047837; 1 0.834857 0.267229 0.031997 0.040634; 2 0.557036 0.506163 0.091268 0.102798
labels/val/frame_00334_05122025_long.txt,val,label,8 0.625465 0.213305 0.067651 0.087420; 1 0.260680 0.477905 0.066673 0.077207
labels/val/frame_00063_05122025_long.txt,val,label,1 0.574445 0.491554 0.058618 0.079275; 8 0.568747 0.233528 0.077483 0.101337; 1 0.219820 0.783449 0.138552 0.178850; 9 0.526254 0.448855 0.158914 0.212425; 2 0.035165 0.633225 0.070330 0.131871
labels/val/frame_00160.txt,val,label,2 0.203328 0.421836 0.099838 0.140069; 2 0.705763 0.242373 0.078734 0.071285; 1 0.620942 0.251127 0.035714 0.033767; 1 0.103490 0.376189 0.046266 0.046273; 1 0.153815 0.348050 0.038149 0.042521; 1 0.127841 0.299901 0.038149 0.031265; 1 0.103896 0.271137 0.030844 0.028764
labels/val/frame_00301_05142025_long.txt,val,label,2 0.091287 0.252513 0.077325 0.092753
labels/val/frame_01103_05142025_long.txt,val,label,1 0.305196 0.257018 0.067390 0.090073; 1 0.777990 0.148994 0.038643 0.060747
labels/val/frame_01699_05142025_long.txt,val,label,1 0.286453 0.846940 0.124784 0.179699; 2 0.472073 0.175530 0.052799 0.074594; 1 0.299579 0.269325 0.065755 0.074591; 1 0.255276 0.340784 0.091721 0.104583; 2 0.027597 0.297078 0.055194 0.070242; 2 0.229708 0.194836 0.051948 0.062438; 1 0.346185 0.134740 0.034903 0.054633; 5 0.583198 0.066839 0.051136 0.074925; 1 0.767451 0.098839 0.034903 0.051511; 1 0.815747 0.091814 0.038961 0.049950
labels/val/frame_00148.txt,val,label,6 0.212256 0.593796 0.198864 0.368932; 1 0.390016 0.703225 0.101461 0.120059; 1 0.504058 0.211107 0.029221 0.026263
labels/val/frame_00666_05142025_long.txt,val,label,1 0.398392 0.669010 0.103176 0.140374; 1 0.495572 0.158454 0.044748 0.062719; 2 0.737830 0.212949 0.056929 0.101635; 1 0.753115 0.115994 0.034715 0.053772; 1 0.708604 0.176886 0.038961 0.060877; 1 0.366477 0.126936 0.038149 0.042145
labels/val/frame_01549_05142025_long.txt,val,label,1 0.468784 0.188113 0.048376 0.064682; 1 0.735945 0.241112 0.049863 0.083630; 1 0.435731 0.159492 0.051653 0.072043; 2 0.645292 0.055913 0.035714 0.056194
labels/val/frame_00176.txt,val,label,1 0.354302 0.639444 0.117695 0.127563; 2 0.741071 0.266760 0.056818 0.045022; 1 0.685877 0.268010 0.047078 0.035017; 2 0.564935 0.232993 0.042208 0.030015
labels/val/frame_00610.txt,val,label,1 0.691076 0.395164 0.090170 0.111823; 2 0.261130 0.279054 0.043312 0.064707; 2 0.593742 0.610500 0.135433 0.208749; 1 0.441216 0.266847 0.044791 0.059916; 1 0.185272 0.214528 0.025407 0.040318; 1 0.244085 0.171954 0.027603 0.036039; 1 0.168357 0.178574 0.026579 0.039530
labels/val/frame_00046_05152025.txt,val,label,4 0.465813 0.271349 0.050168 0.070595
labels/val/frame_00948_05142025_long.txt,val,label,8 0.495215 0.438433 0.211444 0.365407; 1 0.584538 0.515745 0.073864 0.112767; 1 0.688487 0.334574 0.057946 0.093442; 1 0.783818 0.142692 0.035886 0.058469; 1 0.371705 0.124775 0.040177 0.050327
labels/val/frame_01650_05142025_long.txt,val,label,1 0.506025 0.156718 0.047127 0.064922; 1 0.670084 0.318536 0.057998 0.089703; 1 0.770292 0.105863 0.034091 0.049950
labels/val/frame_00001_05142025_long.txt,val,label,1 0.656724 0.262134 0.045509 0.067517; 1 0.678878 0.477563 0.067711 0.103628; 1 0.622732 0.411229 0.066116 0.105108; 1 0.766330 0.163104 0.039518 0.060943; 1 0.741219 0.222207 0.044841 0.068133
labels/val/frame_00566_05142025_long.txt,val,label,1 0.108511 0.407552 0.087440 0.096220; 1 0.688697 0.202665 0.044296 0.065088; 8 0.481257 0.113232 0.109813 0.137892; 1 0.799923 0.111460 0.035023 0.055355; 1 0.759046 0.103406 0.036811 0.060516; 1 0.242186 0.887436 0.177497 0.225127; 1 0.250368 0.186588 0.046098 0.053382
labels/val/frame_00041_05152025.txt,val,label,1 0.453440 0.552070 0.057076 0.079535; 2 0.524451 0.395061 0.052210 0.071094; 1 0.624121 0.413136 0.038458 0.057722
labels/val/frame_00624_yt1_r2.txt,val,label,8 0.439228 0.359245 0.177698 0.214921; 8 0.252320 0.210985 0.090107 0.138101; 8 0.355893 0.186649 0.082116 0.099144; 2 0.427355 0.250029 0.053781 0.063834
labels/val/frame_00014_05152025.txt,val,label,1 0.479216 0.513682 0.058717 0.078209; 2 0.547093 0.261342 0.030713 0.041317
labels/val/frame_00604_05122025_long.txt,val,label,8 0.708320 0.339348 0.092341 0.163676; 1 0.040943 0.578504 0.081886 0.115325; 1 0.067844 0.914028 0.135687 0.171944; 2 0.508741 0.328537 0.038462 0.057154
labels/val/frame_00998_05142025_long.txt,val,label,8 0.534091 0.082449 0.097403 0.137363; 2 0.818994 0.083229 0.035714 0.051511
labels/val/frame_00163_05152025.txt,val,label,1 0.455515 0.538864 0.067279 0.090533; 8 0.468633 0.282451 0.099956 0.107900; 1 0.308176 0.429897 0.057791 0.070491; 1 0.463778 0.463596 0.054082 0.065920; 1 0.438374 0.347868 0.041084 0.042025
labels/val/frame_01680_05142025_long.txt,val,label,1 0.126285 0.398063 0.088897 0.099285; 1 0.023498 0.320553 0.046666 0.077289; 1 0.726122 0.153114 0.041911 0.062306; 1 0.682225 0.208277 0.052274 0.081593; 4 0.503653 0.108204 0.057630 0.101461; 1 0.363636 0.130057 0.035714 0.045267
labels/val/frame_00631_05142025_long.txt,val,label,2 0.339515 0.274330 0.083674 0.106748; 1 0.586007 0.356464 0.065973 0.097892; 8 0.430847 0.141132 0.142510 0.176191; 2 0.521318 0.142275 0.054390 0.077313
labels/val/frame_00287_05122025_long.txt,val,label,1 0.559446 0.425188 0.049885 0.069177; 2 0.655250 0.325689 0.042631 0.060754; 8 0.742802 0.293181 0.068934 0.130559; 2 0.565086 0.587615 0.091373 0.136655
labels/val/frame_00356_05142025_long.txt,val,label,1 0.573805 0.362371 0.061827 0.094685; 2 0.406903 0.218811 0.066510 0.094422; 1 0.739513 0.272910 0.058123 0.092519; 1 0.517793 0.155322 0.042965 0.056307; 2 0.777669 0.140490 0.045826 0.072670; 1 0.591946 0.095980 0.034851 0.049579; 2 0.370752 0.124253 0.044903 0.060680; 2 0.502427 0.117252 0.048544 0.065347
labels/val/frame_00175_i10_mm11.txt,val,label,8 0.508165 0.282240 0.115711 0.116574; 1 0.868400 0.268014 0.032680 0.050018; 2 0.738466 0.374587 0.058762 0.073704
labels/val/frame_01098_05142025_long.txt,val,label,2 0.324675 0.151911 0.043831 0.045267
labels/val/frame_00228.txt,val,label,2 0.227273 0.454978 0.071429 0.081290; 2 0.534091 0.225489 0.042208 0.032516; 1 0.160308 0.513131 0.062500 0.070035
labels/val/frame_00051_i65_before_alford.txt,val,label,2 0.758812 0.317259 0.086247 0.100238; 1 0.683656 0.362180 0.082398 0.088522
labels/val/frame_00305_05122025_long.txt,val,label,1 0.188670 0.564856 0.084734 0.099174; 1 0.487090 0.351472 0.043791 0.053010; 2 0.130277 0.542217 0.090814 0.117955; 1 0.732951 0.276640 0.025744 0.040298; 1 0.565559 0.269701 0.031469 0.043706
labels/val/frame_00183_05142025_long.txt,val,label,1 0.634043 0.287570 0.059739 0.081212; 1 0.157062 0.357955 0.088474 0.117070
labels/val/frame_00657_05142025_long.txt,val,label,2 0.477650 0.669046 0.115898 0.172265; 1 0.684148 0.204576 0.041555 0.060005; 1 0.610882 0.314387 0.057600 0.088304; 1 0.292104 0.322453 0.071441 0.086615; 2 0.737653 0.118824 0.046312 0.073999; 1 0.676191 0.036334 0.034597 0.046910; 1 0.322694 0.245798 0.056648 0.069842; 1 0.291640 0.322567 0.071775 0.086491; 8 0.493512 0.120197 0.115441 0.157777
labels/val/frame_00000_r2.txt,val,label,1 0.446429 0.613949 0.094156 0.101461; 1 0.363231 0.902722 0.127435 0.179508
